id,parent_id,level,name
4db7e8d8-e516-5bbe-9f4e-330a33a7b1ad,b34520b6-8f5a-591a-83b8-dbce1961baac,3,Meat croquettes
fa079f98-57d8-5fff-b807-05f7e12faac6,b34520b6-8f5a-591a-83b8-dbce1961baac,3,Meat stew
a4e6d1a1-7711-5a6a-8743-22f9cf3d589c,b34520b6-8f5a-591a-83b8-dbce1961baac,3,Offal-based meals
12ae0af6-bb7f-5cbe-b157-dd2fe03bc01c,b34520b6-8f5a-591a-83b8-dbce1961baac,3,Pressed meat snacks
eb798370-eb49-506c-a5d2-cc14d52b448e,784c6b4f-efcf-581a-8fc5-075ec33f4065,3,Potatoes and cheese meal
7fbb6add-6421-5db1-b8bd-8a09cc7c1e3c,784c6b4f-efcf-581a-8fc5-075ec33f4065,3,Potatoes and meat meal
fb12874a-6c5d-5c5f-a40d-afe6fe23a009,784c6b4f-efcf-581a-8fc5-075ec33f4065,3,Potatoes and vegetables meal
5e27bc51-26ea-58fd-b5e9-416f0c989ca8,784c6b4f-efcf-581a-8fc5-075ec33f4065,3,"Potatoes, meat, and vegetables meal"
76ba9233-78ef-5d7a-b356-a811fb152d5b,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared fish salad
d6bc0900-9da5-52b8-8d83-051f8fa870dc,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared green salad
ceb99560-28c2-52fc-a7d4-37a2f6f0a58c,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared meat salad
9a0d83e7-21f8-5b24-92a8-e4f588e06e1c,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared mixed egg/meat/fish/vegetable salad
12f0e6d6-1e6a-5609-80e7-3bb01c3c4d6a,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared mixed vegetable salad
b79a186c-9781-5cae-8cc9-8bcb13bfc65d,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared pasta salad
e062c869-3a6d-5f64-8263-d464dd9389f3,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared potato salad
d9de24a0-56ed-55ec-91b3-92e8a1afccbe,41fbc688-c61e-5d88-894c-a1ba8c9030cc,3,Prepared rice salad
0c125688-fa09-5844-bf67-d58aedad47a3,740f372f-3c34-5462-9834-bd152faacd83,3,Fish soup
4361a5f6-511a-543f-85d2-aa31a9b7afe8,740f372f-3c34-5462-9834-bd152faacd83,3,Grain soup
1bcd09d7-dbeb-55e3-a6fc-9aba6dc1d387,740f372f-3c34-5462-9834-bd152faacd83,3,Legume (beans) soup
019b6b4e-589c-5b2e-8361-af5099187c96,740f372f-3c34-5462-9834-bd152faacd83,3,Meat/poultry broth
94bb3d28-2e2e-58b9-b397-0e9210a94e6e,740f372f-3c34-5462-9834-bd152faacd83,3,Meat/poultry soup
1a9d90c4-df55-55a7-93e2-d75e7ca30097,740f372f-3c34-5462-9834-bd152faacd83,3,Mushroom soup
4813813e-051d-5ece-8d0c-25ea1deb4a00,740f372f-3c34-5462-9834-bd152faacd83,3,Noodle soup
521455fd-d191-5f0b-b980-c41297207664,740f372f-3c34-5462-9834-bd152faacd83,3,Potato soup
8b26fd33-7e22-52e6-a2a8-96172d649b42,740f372f-3c34-5462-9834-bd152faacd83,3,Vegetable broth
769a77de-e4c7-5dad-8f46-8063f5346e4e,740f372f-3c34-5462-9834-bd152faacd83,3,Vegetable/herb soup
4b2cefe0-465f-5910-96ee-6e0eaf10a967,ddf9c247-5ec0-57fb-a41d-c9cf7546e2d8,3,Rice and meat meal
3552ec3c-655b-5dc9-8d8b-b1af76c65381,ddf9c247-5ec0-57fb-a41d-c9cf7546e2d8,3,Rice and vegetables meal
20dcba63-ae14-557c-be85-46b59a0537a1,ddf9c247-5ec0-57fb-a41d-c9cf7546e2d8,3,"Rice, meat, and vegetables meal"
243192d4-0a0f-5a0e-b18b-7c864c22f29f,71ddb23f-c0c9-5706-afe4-0c0e61e23113,3,"Mixed vegetables, boiled"
80e555fc-5278-5072-aa7c-64eabb36d5a1,71ddb23f-c0c9-5706-afe4-0c0e61e23113,3,"Mixed vegetables, fried"
65054957-5e46-54b4-8bd7-5b13233bfa32,71ddb23f-c0c9-5706-afe4-0c0e61e23113,3,"Mixed vegetables, grilled"
a701ae11-8fe8-50d7-915f-973d07cd3764,71ddb23f-c0c9-5706-afe4-0c0e61e23113,3,Ratatouille
762d7b51-b61d-574c-a531-5b3bc8fd23df,71ddb23f-c0c9-5706-afe4-0c0e61e23113,3,Vegetable soufflé
407f8903-f771-5524-918a-94845e115f7a,71ddb23f-c0c9-5706-afe4-0c0e61e23113,3,"Vegetables, gratinated"
0e45edab-41d2-5ab7-9d9f-abab312a75ad,4f4b0751-5cfe-5a43-9362-8c7dba59b36c,3,Bottled water
c3c96b91-866e-51b8-bf0c-b9c82a420494,df1d48cd-df3a-5628-a040-6778bf13622b,3,Tap water
d99cdb8b-676b-551b-8416-15f3aefc4753,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3,Duck eggs
1c71843f-c222-54b5-ae18-c49ea033b468,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3,"Egg white, chicken"
81e7e227-8091-5477-892d-2d917dabe142,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3,"Egg yolk, chicken"
d6341603-d8a0-54f4-b8ba-c1b483b81f8d,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3,Goose eggs
ab4ad4eb-7f42-575c-b815-a52604d32df0,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3,"Whole egg, chicken"
af87bc6d-ef6f-5788-b095-da1c353e835d,89d77124-c997-569d-82b4-71eb82cfae08,3,Dried egg white
f570898d-b851-54c2-a23f-cdf8f989fa7e,89d77124-c997-569d-82b4-71eb82cfae08,3,Dried egg yolk
ce11edbf-4aba-5c1c-884d-88d1e77f1e06,89d77124-c997-569d-82b4-71eb82cfae08,3,"Dried egg, whole"
4cc6aae1-fe26-54da-8c25-7238714d29d5,e05c5e11-180d-5409-b37f-173d43d465bc,3,Snail (Helix sp.)
f0e82774-a473-511b-9276-851f43ae3e9e,9cbbb4a4-2e06-50e4-b155-074fbb698b91,3,Crab (Cancer spp.)
3efdc2f4-b22f-596a-b9b2-931bba0fb22b,9cbbb4a4-2e06-50e4-b155-074fbb698b91,3,Lobster (Homarus vulgaris)
d58497c6-71d4-56bb-a7fe-db32baf50b80,9cbbb4a4-2e06-50e4-b155-074fbb698b91,3,Norway lobster (Nephrophs norvegicus)
8a2a5fa9-d0e4-58b7-9a28-74095ae4bf7d,9cbbb4a4-2e06-50e4-b155-074fbb698b91,3,Prawns (Palaemon serratus)
dad5d772-d335-51ce-8ad4-9233ade4e8da,9cbbb4a4-2e06-50e4-b155-074fbb698b91,3,Shrimps (Crangon crangon)
2a943bb6-a7a1-5877-9c1a-c93d8c5863ad,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Anchovy (Engraulis)
0e076823-df00-5e4b-ba1e-d84ad3c9addb,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Bass (Marone)
9dcfed22-075d-5ef0-b5e8-3ddbc928a6b4,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Bonito (Sarda Sarda)
8931fc80-743f-50c5-be06-2b9644efa009,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Bream (Charax)
287d60bd-2e28-58a2-8798-53a945814376,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Carp (Cyprinus)
e50a4881-48eb-5b53-a92e-8c0050e89465,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Char (Salvelinus)
300f5030-22f0-5885-9bbb-67219c9d6ad0,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Cod and whiting (Gadus spp.)
b93f202d-625a-585c-855f-83bd82cc7d2e,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Eels (Apodes)
ccbc9cfa-46c7-5d71-a5b2-4526cda29b3c,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Flounder (Platichthys flesus)
32f4b13c-fae1-5a65-8699-b34af6b13cea,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Grey mullet (Mugil)
7bfa4fcc-f7bd-509c-a5bb-0221c36c694d,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Hake (Merluccius)
66e41268-b9a4-5dd6-8acf-d7302884fd0d,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Halibut (Hippoglossus spp.)
b1a142ac-9927-5b85-b710-3def0a903937,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Herring (Clupea)
94c1d61f-2aa6-5d70-b0b5-1118696bcb24,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Lophiiformes (Pediculati)
4af39453-db59-5d5f-a13e-2d654a91d56c,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Mackeral (Scomber)
bb65d15a-69ce-50b9-8895-8871ac4d2eb2,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Perch (Perca)
f7a3d18f-53fb-541d-a33f-e1af0541eb89,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Plaice (Pleuronectes)
af0a0d46-a35e-5dd5-ac53-f4325f88c374,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Rays (Hypotremata)
a8453f93-2dfe-5c6a-824f-e349580388c3,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Salmon and trout (Salmo spp.)
2443976d-de5b-5dbb-bded-8bee25bf0017,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Sardine and pilchard (Sardina)
c3a1324d-b0de-51b0-addb-6239a2a0157e,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Sea catfish and wolf-fish (Anarhichas)
34e1317d-3cdb-5104-8538-228ed0097151,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Selachoidei (Pleurotremata)
e4b7e987-880c-512f-abf1-c769d2a70f1f,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Smelt (Osmerus)
3cf1027a-7995-574a-8fcc-177061dd908f,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Sprat (Sprattus sprattus)
02904c48-63b6-58b6-b106-81fd81f1c100,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Swordfish (Xiphidae spp.)
fcbd862b-0a7e-50f7-85be-ce56ce4494db,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Tuna (Thunnus)
b784540c-df7c-5975-96b3-67b488136c20,bf2e9326-8051-57d2-a020-18418d7e4e6f,3,Whitefish (Coregonus)
5fb5a1d3-1971-5826-8436-711e51f687c6,c8a8a61f-a72b-5294-a855-7c2368f6a922,3,Fish fingers
800c4ae1-f51d-5bff-9375-d8d5c5944146,c8a8a61f-a72b-5294-a855-7c2368f6a922,3,Fish paste
1530fa52-48fd-5ef1-8ca3-22638f2a7662,c8a8a61f-a72b-5294-a855-7c2368f6a922,3,Fish pâté
339de9a2-49c6-5193-afb1-c6729539e938,c8a8a61f-a72b-5294-a855-7c2368f6a922,3,Fishcakes
77a6c984-5aaf-563e-93da-81ea14bd2165,7af13960-ba5e-581c-b839-6dd085d4f423,3,Mussel (Mytilus edulis)
e1735ab4-2576-5378-a73d-55b7ea9b886f,7af13960-ba5e-581c-b839-6dd085d4f423,3,Oyster (Ostrea edulis)
04931864-16c6-5b49-ab1c-63ce16702b51,7af13960-ba5e-581c-b839-6dd085d4f423,3,Scallop (Pecten spp.)
d0a05a9e-9e66-5468-ba17-c0560b1c2d3c,7af13960-ba5e-581c-b839-6dd085d4f423,3,Squid (Loligo vulgaris)
46c8e346-71f3-500a-a7c0-ba458881b179,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3,"Biscuits, rusks and cookies for children"
e515bb6a-1ae4-5b1c-935c-f2f56388c308,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3,Simple cereals reconstituted with milk or other appropriate nutritious liquids
ccb6df3c-b180-5378-9704-316756fd5b04,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3,Simple cereals which are or have to be reconstituted with milk or other appropriate nutritious liquids
f67bf655-ce93-5b62-98a5-f14cbc3f27df,e1f51fe6-394f-54bc-b864-f2130a85601d,3,"Follow-on formulae, liquid"
72913258-27ea-5eab-93d6-1ffd9bd4a303,083084f8-ffab-5a23-b2f1-c097c76cee17,3,"Follow-on formula, milk-based, powder"
b46caec4-bf12-5deb-8f6b-35ff1d056e73,083084f8-ffab-5a23-b2f1-c097c76cee17,3,"Follow-on formulae, powder"
9432674c-3994-5200-b494-f6350bb601c4,f0336fb9-dc40-5502-8987-773dbfc9023a,3,"Infant formulae, liquid"
5cc4183f-9e65-5fad-a42a-00863fa601fc,f3fecfbb-61d7-57c2-a586-22cbad031c7a,3,"Infant formulae, powder"
1806c032-9229-5991-8a76-286a545de1d1,8bd80623-c3ee-5601-80af-8329401fe06c,3,Fruit purée for children
a3632ca0-c8f2-540b-8a00-14dcdefa7a4f,8bd80623-c3ee-5601-80af-8329401fe06c,3,"Ready-to-eat meal for children, cereal-based"
a6138882-6db2-5777-a549-b24e5df6d4ce,8bd80623-c3ee-5601-80af-8329401fe06c,3,"Ready-to-eat meal for children, meat/fish-based"
ef2fb2aa-b24d-5f30-b103-b928af5e3d8c,8bd80623-c3ee-5601-80af-8329401fe06c,3,"Ready-to-eat meal for children, vegetable-based"
4c65e757-203c-50d7-bdd9-b02a1feaad64,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3,Dessert and puddings for infants and young children
28fc746e-99a2-5e88-ad8a-93abb21fe84f,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3,Yoghurt for infants and young children
e8955f73-8ff5-5e04-b380-4b889d50e261,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3,"Yoghurt, cheese and milk-based dessert for infants and young children"
2c5d78d0-299b-5ae3-bee9-7672b6c8fd0e,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Blackberries (Rubus fruticosus)
4e6c6283-46e3-5314-9b43-41a9ab5081f8,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Blueberries (Vaccinium corymbosum)
2460dfb4-a768-50b6-88de-d16ae591a483,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Cranberries (Vaccinium macrocarpon)
34221e5c-cca4-5d52-851f-a0ace23f7d9a,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,"Currants (red, black and white) (Ribes nigrum, Ribes rubrum)"
c03ee573-b28f-5d7f-a9f4-b1dbf01b3d92,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Elderberries (Sambucus nigra)
34c25061-01db-54b1-8e04-e95a5d93d4fe,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Gooseberries (Ribes uva-crispa)
922ecb0e-3963-5c9c-969a-5330ed0f3518,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Mulberries (Morus spp.)
b0e6f9aa-46c8-5e9a-bac0-c26c7a362443,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Raspberries (Rubus idaeus)
163a9913-a4b4-5b9a-bdbd-3bd10c5c82f9,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Strawberries (Fragaria × ananassa)
0b0cb671-c4fc-5ca4-9c95-94ccc3fec4df,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3,Table grapes (Vitis euvitis)
0af6acee-07bc-565d-a43b-6a061a5ab74c,752e5386-1dcd-593a-824f-4399292f3e60,3,Grapefruit (Citrus paradisi)
30731369-2e20-5820-9f08-4061548847f2,752e5386-1dcd-593a-824f-4399292f3e60,3,Lemons (Citrus limon)
a56fea0f-85ee-5af1-b3c5-338a8d5e91dc,752e5386-1dcd-593a-824f-4399292f3e60,3,Limes (Citrus aurantifolia)
e8c3dde4-6e6b-5fce-90fa-63b61864e4e3,752e5386-1dcd-593a-824f-4399292f3e60,3,Mandarins (Citrus reticulata)
719a076a-2a7e-5860-9a9b-9f6e9b3fdab5,752e5386-1dcd-593a-824f-4399292f3e60,3,Oranges (Citrus sinensis)
b87b644d-0846-5fcb-ae67-1d64bdaa70f2,752e5386-1dcd-593a-824f-4399292f3e60,3,Pomelo (Citrus grandis)
1435a64d-0599-5a8b-b715-473d54a4bf6c,b3087ff5-3dc2-5f99-a844-b5774317be2c,3,Dried apples (Malus domesticus)
8d97aaf7-6a4c-5a65-8af4-cafb27e33e5c,b3087ff5-3dc2-5f99-a844-b5774317be2c,3,Dried prunes (Prunus domestica)
6b5710f9-d5b7-5866-9bbf-2ec07a2f9181,b3087ff5-3dc2-5f99-a844-b5774317be2c,3,"Dried vine fruits (currants, raisins and sultanas)"
0466e41f-d0ed-5cfa-a6e7-9e3b8fab7e69,c6a2b173-e738-5995-b07c-2a50079f11c1,3,Jam
055dfe5c-00a9-5c51-88fd-c4eed18636ad,c6a2b173-e738-5995-b07c-2a50079f11c1,3,Marmalade
1c2b150c-22d2-503d-a9e1-899db05eb0c0,c6a2b173-e738-5995-b07c-2a50079f11c1,3,Other fruit spreads
9d05492b-5877-5119-beb8-7661f21baea1,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Avocados (Persea americana)
569f031e-d28f-5dd0-a732-e836e13ccb22,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Bananas (Musa × paradisica)
74000e84-9476-5ea4-98de-2e5877c7758b,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Bread fruit (jackfruit) (Artocarpus altilis)
5dcc01b9-038a-5ed4-9a23-3d990ef66d00,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Carambola (Averrhoa carambola)
2e72d833-4349-5771-bf2d-acc6d889b42f,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Dates (Phoenix dactylifera)
272aba9d-5242-507e-8197-11f5b1da94ba,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Figs (Ficus carica)
f08b7557-f38e-556b-a661-de4fcb6b9a26,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Guava (Psidium guajava)
e328cf04-0dea-5bfd-b311-b2514279df84,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Kiwi (Actinidia deliciosa syn. A. chinensis)
25b52b18-aec6-5e8b-8bad-ae1c5da2875c,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Kumquats (Fortunella species)
8459bc50-c4b1-5025-be1c-1ffec841cf7a,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Lychee (Litchi) (Litchi chinensis)
c2e54640-3ab2-58df-8762-b7333e8a634d,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Mangoes (Mangifera indica)
799e1bad-07ca-582d-aaf2-19ba4d2c6fa1,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Papaya (Carica papaya)
2290e83b-9044-511c-a679-fc3b307d6c78,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Passion fruit (Passiflora edulis)
23d35d6e-3e79-5775-8a0f-3e6e6c0f70de,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Persimmon (Sharon fruit) (Diospyros kaki)
5aeff362-735e-5c23-a529-7775ea915022,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Pineapples (Ananas comosus)
ef526149-12ae-5bd3-a4c7-36542bf9d055,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Pomegranate (Punica granatum)
190e5c97-3bf5-5b13-a881-fa65c738c22f,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Prickly pear (cactus fruit) (Opuntia ficus-indica)
9bc62cb1-7cff-5797-928a-39fa09f9aaf8,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3,Table olives (Olea europaea)
1c592b58-3d39-525b-a1dd-2e179d23a8c8,911f879d-e8c9-5b49-8994-3a720fa7d634,3,Fruit compote
3f96e274-f131-58b6-b66f-77b41c2797ed,911f879d-e8c9-5b49-8994-3a720fa7d634,3,Fruit salad
93f0ade4-d3a2-50a6-904c-213407b10548,911f879d-e8c9-5b49-8994-3a720fa7d634,3,"Fruit, canned"
a3efc54b-4a07-522f-a762-bafa57bc19f9,911f879d-e8c9-5b49-8994-3a720fa7d634,3,"Fruit, purèe"
6d99632c-53b4-5b86-a6e0-3a5dfb8a35b0,f3b140a6-414b-55d8-8437-7a37e09772ad,3,Apple (Malus domesticus)
55e0480a-731a-55e0-b2cd-f867f50bc4c8,f3b140a6-414b-55d8-8437-7a37e09772ad,3,Pear (Pyrus communis)
aeb50afb-8ea5-5889-9ff9-d000e5861b18,f3b140a6-414b-55d8-8437-7a37e09772ad,3,Quince (Cydonia oblonga)
a27d0d24-ee92-538b-8098-f012fa85def1,b275afee-1ddc-5879-a993-d0ad3fe115e8,3,Apricots (Prunus armeniaca)
e1e7236c-2a49-5747-aaa1-22e5a4c4b60d,b275afee-1ddc-5879-a993-d0ad3fe115e8,3,Greengage (Prunus domestica var italica)
2c294c5f-79c5-5d86-95fa-cf0e62987573,b275afee-1ddc-5879-a993-d0ad3fe115e8,3,Peaches (Prunus persica)
748682c2-b3e4-5282-935e-e384df1a4235,b275afee-1ddc-5879-a993-d0ad3fe115e8,3,Plums (Prunus domestica)
beb36413-ffa5-579b-bb64-2b9b00603829,b275afee-1ddc-5879-a993-d0ad3fe115e8,3,Sour cherry (Prunus cerasus)
1c938cb7-5ba7-53dc-a3e0-1a3cd95ec2b2,b275afee-1ddc-5879-a993-d0ad3fe115e8,3,Sweet cherry (Prunus avium)
d67995f7-0f14-5e56-a6eb-d69d8deff2f0,386a6ef6-09ba-5655-b636-ae4dba9a0515,3,"Juice concentrate, Lemon"
b2d0bd39-e946-5b3a-94ca-47ceff52fa5a,386a6ef6-09ba-5655-b636-ae4dba9a0515,3,"Juice concentrate, Mango"
d07f08ce-5af3-5a77-9a1f-9773dcb48a0d,6e834874-ddde-59d5-ae61-151ce52f3bd9,3,"Juice, Carrot"
127c5e9c-cb07-5314-943d-20a83cd3d015,6e834874-ddde-59d5-ae61-151ce52f3bd9,3,"Juice, Grape"
6e705c4e-29fd-5d89-ac4b-9b64cfe9523a,6e834874-ddde-59d5-ae61-151ce52f3bd9,3,"Juice, Grapefruit"
912052f0-cdd3-5b2c-8aa9-2250839b225c,6e834874-ddde-59d5-ae61-151ce52f3bd9,3,"Juice, Lemon"
a2b258a6-b0d2-5e74-9bc3-95aaa311959f,6e834874-ddde-59d5-ae61-151ce52f3bd9,3,"Juice, Orange"
11f30dc3-b9bd-50a0-a7a8-4b4c50dddb6b,6e834874-ddde-59d5-ae61-151ce52f3bd9,3,"Juice, Pineapple"
812bd0ef-b092-5a51-9078-8adf709f1b2e,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Apricot"
a6ea9d96-31a2-5fd8-aff3-8080e618dc99,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Banana"
be6a381e-3eb1-544a-a45c-74b00d6efee8,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Mango"
8923b91b-14a3-5e4d-9876-a54e4251688d,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Mixed fruit"
68525e5e-5f50-50d3-b8b0-ad8d6de01931,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Orange"
5a5da496-4cd2-51ec-bf7a-687a110f060c,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Peach"
20737e32-2bef-52d0-9f84-9eaeaee25074,c0d261de-414a-5439-9b3e-5d11d63ca082,3,"Nectar, Pear"
2139c823-a992-5a05-acfc-2f31ccab994c,620fcc12-1c5b-5d2e-ad11-e9b506320a0e,3,Apple/carrot juice
1c001ba6-b90b-567c-a96c-4c0fec99a312,f9bcacc3-ec3b-54f5-9f37-c919d69d55dc,3,"Juice, Berries"
01a719dc-bad7-56ef-a950-ada56d33ab23,f9bcacc3-ec3b-54f5-9f37-c919d69d55dc,3,"Juice, Mixed citrus fruit"
952348ff-7823-58c2-9be3-3ff09bcf4129,f9bcacc3-ec3b-54f5-9f37-c919d69d55dc,3,Mixed fruit juice
bf750df9-5d2a-5b72-a35a-722014aa0ac2,b90181dd-8347-50e0-afe4-81250bf3f29b,3,"Juice, Beetroot"
2394ecbc-6a8d-5660-bca1-3be2d8017dab,b90181dd-8347-50e0-afe4-81250bf3f29b,3,"Juice, Tomato"
169b9f7e-f4d6-514e-bc9d-72a75c7a6cc3,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,3,Bread products
ccbb02f3-e415-5a4e-8cd7-5cb8fd44fe8e,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,3,Mixed wheat and rye bread and rolls
4bf46c80-f6c5-596f-9aa6-049294e7e8ea,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,3,Multigrain bread and rolls
1cd1b778-437d-5419-abb1-ad4b9ca6fe8c,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,3,Other bread
6c073dc2-18f2-5001-8363-3791850c2588,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,3,"Unleavened bread, crisp bread and rusk"
2319accc-31cf-5e81-a701-4292bfcb8017,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,3,Wheat bread and rolls
1aaef7a4-a4ea-5e43-a543-a77fc646d307,14176a14-0fff-5757-89a2-39c4571a7139,3,Cereal bars
3716e87f-adc3-5bb7-a4d4-55bcd505c058,14176a14-0fff-5757-89a2-39c4571a7139,3,Cereal flakes
50ca9e9e-1807-518e-b348-4193ea0efe86,14176a14-0fff-5757-89a2-39c4571a7139,3,Mixed breakfast cereals
10355ea7-8787-58de-ac24-27ac46932b6f,14176a14-0fff-5757-89a2-39c4571a7139,3,Muesli
da386c24-e0ea-5fae-b088-736090edb77c,14176a14-0fff-5757-89a2-39c4571a7139,3,Popped cereals
d886b7b4-ffa3-5a4e-b571-6e9048c02f38,c694bfe8-dc9c-5496-a633-2e8374e3f777,3,Biscuits (cookies)
71ee6091-ad38-5eff-a7ad-0f5b41f9843e,c694bfe8-dc9c-5496-a633-2e8374e3f777,3,Pastries and cakes
6140d9b8-7815-511b-a043-bd9fc88578ca,03e4abec-bd68-517f-8c24-1037ebe75115,3,Buckwheat milling products
e7dee88d-b212-5d39-8bdf-123867dbb584,03e4abec-bd68-517f-8c24-1037ebe75115,3,Corn milling products
bf51c1ba-0b3d-59d9-9ebd-1f6b9057cc01,03e4abec-bd68-517f-8c24-1037ebe75115,3,Oat milling products
db2e9a91-9fc1-5315-8136-48f0bf94bf55,03e4abec-bd68-517f-8c24-1037ebe75115,3,Other milling products
05a7240f-139f-500c-a528-2ada4ebcf6fd,03e4abec-bd68-517f-8c24-1037ebe75115,3,Rice milling products
4eab7ad6-26db-576f-96d5-6d869dc3e7d2,03e4abec-bd68-517f-8c24-1037ebe75115,3,Rye milling products
0fc4b11c-9266-5c2b-b82f-4da6cf0067e1,03e4abec-bd68-517f-8c24-1037ebe75115,3,Spelt milling products
4d34b849-eaf9-577b-96b3-1611c37f6c96,03e4abec-bd68-517f-8c24-1037ebe75115,3,Wheat milling products
e692cfb4-0778-562c-bb85-44978e31b74b,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Barley grain
02eeac5c-2244-583d-8379-2fe2d6d7f268,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Buckwheat grain
e4235f34-4b97-5809-bf6d-3b05f26dd441,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Corn grain
ebcefa28-6d8b-5dbc-9d03-63d0575d09b1,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,Millet grain
1087f466-1f17-51dd-a29e-8178ab365932,1e1d0a0f-a1f7-5413-81c3-334d88bc199a,3,"Oats, grain"
