from_category_id,to_category_id,degree
9cbbb4a4-2e06-50e4-b155-074fbb698b91,38862325-903a-5c90-a407-4a7d95aaa21f,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,1fd5c63f-f772-5f65-b816-e78e38bc7c42,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,a44a5788-c0bd-51bb-b7f3-47dd16e2be0f,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,630e0f1d-b1bb-59f7-b19e-280f48548722,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,1cc52057-5c13-599d-926e-b5beb535377f,3
9cbbb4a4-2e06-50e4-b155-074fbb698b91,894256de-b67e-5c4b-8c98-9c075dbafa43,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,18a19ff3-cd95-526e-b49d-f0f164331891,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3
9cbbb4a4-2e06-50e4-b155-074fbb698b91,9216e979-ed16-5497-b963-f707d343ba3d,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,9da881a4-ff31-548f-9c8f-e87fd67983aa,3
9cbbb4a4-2e06-50e4-b155-074fbb698b91,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,4
9cbbb4a4-2e06-50e4-b155-074fbb698b91,1e419658-4d63-5c56-b066-8872836eb5e9,3
9cbbb4a4-2e06-50e4-b155-074fbb698b91,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,1
bf2e9326-8051-57d2-a020-18418d7e4e6f,2e62310c-5778-5861-96cd-1a95e53e044e,2
bf2e9326-8051-57d2-a020-18418d7e4e6f,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,89d77124-c997-569d-82b4-71eb82cfae08,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,e05c5e11-180d-5409-b37f-173d43d465bc,5
bf2e9326-8051-57d2-a020-18418d7e4e6f,9cbbb4a4-2e06-50e4-b155-074fbb698b91,5
bf2e9326-8051-57d2-a020-18418d7e4e6f,bf2e9326-8051-57d2-a020-18418d7e4e6f,5
bf2e9326-8051-57d2-a020-18418d7e4e6f,c8a8a61f-a72b-5294-a855-7c2368f6a922,5
bf2e9326-8051-57d2-a020-18418d7e4e6f,7af13960-ba5e-581c-b839-6dd085d4f423,5
bf2e9326-8051-57d2-a020-18418d7e4e6f,c639d49c-15c7-5825-b7d8-4765005e6503,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,0936718b-bdf4-5888-a93e-0afdb4d81aa5,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,b670eb05-6ea0-560e-b97e-e99ab502276c,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,38862325-903a-5c90-a407-4a7d95aaa21f,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,1fd5c63f-f772-5f65-b816-e78e38bc7c42,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,a44a5788-c0bd-51bb-b7f3-47dd16e2be0f,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,630e0f1d-b1bb-59f7-b19e-280f48548722,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,1cc52057-5c13-599d-926e-b5beb535377f,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,894256de-b67e-5c4b-8c98-9c075dbafa43,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,18a19ff3-cd95-526e-b49d-f0f164331891,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,9216e979-ed16-5497-b963-f707d343ba3d,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,9da881a4-ff31-548f-9c8f-e87fd67983aa,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,4
bf2e9326-8051-57d2-a020-18418d7e4e6f,1e419658-4d63-5c56-b066-8872836eb5e9,3
bf2e9326-8051-57d2-a020-18418d7e4e6f,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,1
c8a8a61f-a72b-5294-a855-7c2368f6a922,2e62310c-5778-5861-96cd-1a95e53e044e,2
c8a8a61f-a72b-5294-a855-7c2368f6a922,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3
c8a8a61f-a72b-5294-a855-7c2368f6a922,89d77124-c997-569d-82b4-71eb82cfae08,3
c8a8a61f-a72b-5294-a855-7c2368f6a922,e05c5e11-180d-5409-b37f-173d43d465bc,5
c8a8a61f-a72b-5294-a855-7c2368f6a922,9cbbb4a4-2e06-50e4-b155-074fbb698b91,5
c8a8a61f-a72b-5294-a855-7c2368f6a922,bf2e9326-8051-57d2-a020-18418d7e4e6f,5
c8a8a61f-a72b-5294-a855-7c2368f6a922,c8a8a61f-a72b-5294-a855-7c2368f6a922,5
c8a8a61f-a72b-5294-a855-7c2368f6a922,7af13960-ba5e-581c-b839-6dd085d4f423,5
c8a8a61f-a72b-5294-a855-7c2368f6a922,c639d49c-15c7-5825-b7d8-4765005e6503,3
c8a8a61f-a72b-5294-a855-7c2368f6a922,0936718b-bdf4-5888-a93e-0afdb4d81aa5,3
c8a8a61f-a72b-5294-a855-7c2368f6a922,b670eb05-6ea0-560e-b97e-e99ab502276c,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,38862325-903a-5c90-a407-4a7d95aaa21f,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,1fd5c63f-f772-5f65-b816-e78e38bc7c42,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,a44a5788-c0bd-51bb-b7f3-47dd16e2be0f,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,630e0f1d-b1bb-59f7-b19e-280f48548722,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,1cc52057-5c13-599d-926e-b5beb535377f,3
c8a8a61f-a72b-5294-a855-7c2368f6a922,894256de-b67e-5c4b-8c98-9c075dbafa43,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,18a19ff3-cd95-526e-b49d-f0f164331891,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,9216e979-ed16-5497-b963-f707d343ba3d,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,9da881a4-ff31-548f-9c8f-e87fd67983aa,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,4
c8a8a61f-a72b-5294-a855-7c2368f6a922,1e419658-4d63-5c56-b066-8872836eb5e9,3
c8a8a61f-a72b-5294-a855-7c2368f6a922,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,1
7af13960-ba5e-581c-b839-6dd085d4f423,2e62310c-5778-5861-96cd-1a95e53e044e,2
7af13960-ba5e-581c-b839-6dd085d4f423,d03a8f6e-7994-5cdb-ac19-9e83ed2b42a5,3
7af13960-ba5e-581c-b839-6dd085d4f423,89d77124-c997-569d-82b4-71eb82cfae08,3
7af13960-ba5e-581c-b839-6dd085d4f423,e05c5e11-180d-5409-b37f-173d43d465bc,5
7af13960-ba5e-581c-b839-6dd085d4f423,9cbbb4a4-2e06-50e4-b155-074fbb698b91,5
7af13960-ba5e-581c-b839-6dd085d4f423,bf2e9326-8051-57d2-a020-18418d7e4e6f,5
7af13960-ba5e-581c-b839-6dd085d4f423,c8a8a61f-a72b-5294-a855-7c2368f6a922,5
7af13960-ba5e-581c-b839-6dd085d4f423,7af13960-ba5e-581c-b839-6dd085d4f423,5
7af13960-ba5e-581c-b839-6dd085d4f423,c639d49c-15c7-5825-b7d8-4765005e6503,3
7af13960-ba5e-581c-b839-6dd085d4f423,0936718b-bdf4-5888-a93e-0afdb4d81aa5,3
7af13960-ba5e-581c-b839-6dd085d4f423,b670eb05-6ea0-560e-b97e-e99ab502276c,4
7af13960-ba5e-581c-b839-6dd085d4f423,38862325-903a-5c90-a407-4a7d95aaa21f,4
7af13960-ba5e-581c-b839-6dd085d4f423,1fd5c63f-f772-5f65-b816-e78e38bc7c42,4
7af13960-ba5e-581c-b839-6dd085d4f423,a44a5788-c0bd-51bb-b7f3-47dd16e2be0f,4
7af13960-ba5e-581c-b839-6dd085d4f423,630e0f1d-b1bb-59f7-b19e-280f48548722,4
7af13960-ba5e-581c-b839-6dd085d4f423,1cc52057-5c13-599d-926e-b5beb535377f,3
7af13960-ba5e-581c-b839-6dd085d4f423,894256de-b67e-5c4b-8c98-9c075dbafa43,4
7af13960-ba5e-581c-b839-6dd085d4f423,18a19ff3-cd95-526e-b49d-f0f164331891,4
7af13960-ba5e-581c-b839-6dd085d4f423,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3
7af13960-ba5e-581c-b839-6dd085d4f423,9216e979-ed16-5497-b963-f707d343ba3d,4
7af13960-ba5e-581c-b839-6dd085d4f423,9da881a4-ff31-548f-9c8f-e87fd67983aa,3
7af13960-ba5e-581c-b839-6dd085d4f423,ac1ffc46-2ef5-5f03-a2c2-ef3aba1d5455,4
7af13960-ba5e-581c-b839-6dd085d4f423,1e419658-4d63-5c56-b066-8872836eb5e9,3
7af13960-ba5e-581c-b839-6dd085d4f423,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,1
1fa1dd4e-7900-5b05-a761-8b8474b38b93,1fa1dd4e-7900-5b05-a761-8b8474b38b93,5
1fa1dd4e-7900-5b05-a761-8b8474b38b93,e1f51fe6-394f-54bc-b864-f2130a85601d,3
1fa1dd4e-7900-5b05-a761-8b8474b38b93,083084f8-ffab-5a23-b2f1-c097c76cee17,3
1fa1dd4e-7900-5b05-a761-8b8474b38b93,f0336fb9-dc40-5502-8987-773dbfc9023a,3
1fa1dd4e-7900-5b05-a761-8b8474b38b93,f3fecfbb-61d7-57c2-a586-22cbad031c7a,3
1fa1dd4e-7900-5b05-a761-8b8474b38b93,8bd80623-c3ee-5601-80af-8329401fe06c,4
1fa1dd4e-7900-5b05-a761-8b8474b38b93,96e97afb-0019-500e-a6aa-cc1bebc3a8be,4
e1f51fe6-394f-54bc-b864-f2130a85601d,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3
e1f51fe6-394f-54bc-b864-f2130a85601d,e1f51fe6-394f-54bc-b864-f2130a85601d,5
e1f51fe6-394f-54bc-b864-f2130a85601d,083084f8-ffab-5a23-b2f1-c097c76cee17,5
e1f51fe6-394f-54bc-b864-f2130a85601d,f0336fb9-dc40-5502-8987-773dbfc9023a,4
e1f51fe6-394f-54bc-b864-f2130a85601d,f3fecfbb-61d7-57c2-a586-22cbad031c7a,4
e1f51fe6-394f-54bc-b864-f2130a85601d,8bd80623-c3ee-5601-80af-8329401fe06c,3
e1f51fe6-394f-54bc-b864-f2130a85601d,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3
083084f8-ffab-5a23-b2f1-c097c76cee17,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3
083084f8-ffab-5a23-b2f1-c097c76cee17,e1f51fe6-394f-54bc-b864-f2130a85601d,5
083084f8-ffab-5a23-b2f1-c097c76cee17,083084f8-ffab-5a23-b2f1-c097c76cee17,5
083084f8-ffab-5a23-b2f1-c097c76cee17,f0336fb9-dc40-5502-8987-773dbfc9023a,4
083084f8-ffab-5a23-b2f1-c097c76cee17,f3fecfbb-61d7-57c2-a586-22cbad031c7a,4
083084f8-ffab-5a23-b2f1-c097c76cee17,8bd80623-c3ee-5601-80af-8329401fe06c,3
083084f8-ffab-5a23-b2f1-c097c76cee17,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3
f0336fb9-dc40-5502-8987-773dbfc9023a,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3
f0336fb9-dc40-5502-8987-773dbfc9023a,e1f51fe6-394f-54bc-b864-f2130a85601d,4
f0336fb9-dc40-5502-8987-773dbfc9023a,083084f8-ffab-5a23-b2f1-c097c76cee17,4
f0336fb9-dc40-5502-8987-773dbfc9023a,f0336fb9-dc40-5502-8987-773dbfc9023a,5
f0336fb9-dc40-5502-8987-773dbfc9023a,f3fecfbb-61d7-57c2-a586-22cbad031c7a,5
f0336fb9-dc40-5502-8987-773dbfc9023a,8bd80623-c3ee-5601-80af-8329401fe06c,3
f0336fb9-dc40-5502-8987-773dbfc9023a,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3
f3fecfbb-61d7-57c2-a586-22cbad031c7a,1fa1dd4e-7900-5b05-a761-8b8474b38b93,3
f3fecfbb-61d7-57c2-a586-22cbad031c7a,e1f51fe6-394f-54bc-b864-f2130a85601d,4
f3fecfbb-61d7-57c2-a586-22cbad031c7a,083084f8-ffab-5a23-b2f1-c097c76cee17,4
f3fecfbb-61d7-57c2-a586-22cbad031c7a,f0336fb9-dc40-5502-8987-773dbfc9023a,5
f3fecfbb-61d7-57c2-a586-22cbad031c7a,f3fecfbb-61d7-57c2-a586-22cbad031c7a,5
f3fecfbb-61d7-57c2-a586-22cbad031c7a,8bd80623-c3ee-5601-80af-8329401fe06c,3
f3fecfbb-61d7-57c2-a586-22cbad031c7a,96e97afb-0019-500e-a6aa-cc1bebc3a8be,3
8bd80623-c3ee-5601-80af-8329401fe06c,1fa1dd4e-7900-5b05-a761-8b8474b38b93,4
8bd80623-c3ee-5601-80af-8329401fe06c,e1f51fe6-394f-54bc-b864-f2130a85601d,3
8bd80623-c3ee-5601-80af-8329401fe06c,083084f8-ffab-5a23-b2f1-c097c76cee17,3
8bd80623-c3ee-5601-80af-8329401fe06c,f0336fb9-dc40-5502-8987-773dbfc9023a,3
8bd80623-c3ee-5601-80af-8329401fe06c,f3fecfbb-61d7-57c2-a586-22cbad031c7a,3
8bd80623-c3ee-5601-80af-8329401fe06c,8bd80623-c3ee-5601-80af-8329401fe06c,5
8bd80623-c3ee-5601-80af-8329401fe06c,96e97afb-0019-500e-a6aa-cc1bebc3a8be,4
96e97afb-0019-500e-a6aa-cc1bebc3a8be,1fa1dd4e-7900-5b05-a761-8b8474b38b93,4
96e97afb-0019-500e-a6aa-cc1bebc3a8be,e1f51fe6-394f-54bc-b864-f2130a85601d,3
96e97afb-0019-500e-a6aa-cc1bebc3a8be,083084f8-ffab-5a23-b2f1-c097c76cee17,3
96e97afb-0019-500e-a6aa-cc1bebc3a8be,f0336fb9-dc40-5502-8987-773dbfc9023a,3
96e97afb-0019-500e-a6aa-cc1bebc3a8be,f3fecfbb-61d7-57c2-a586-22cbad031c7a,3
96e97afb-0019-500e-a6aa-cc1bebc3a8be,8bd80623-c3ee-5601-80af-8329401fe06c,4
96e97afb-0019-500e-a6aa-cc1bebc3a8be,96e97afb-0019-500e-a6aa-cc1bebc3a8be,5
077e3610-db30-5535-96c5-4b4fb6c0ecbd,077e3610-db30-5535-96c5-4b4fb6c0ecbd,5
077e3610-db30-5535-96c5-4b4fb6c0ecbd,752e5386-1dcd-593a-824f-4399292f3e60,5
077e3610-db30-5535-96c5-4b4fb6c0ecbd,b3087ff5-3dc2-5f99-a844-b5774317be2c,3
077e3610-db30-5535-96c5-4b4fb6c0ecbd,c6a2b173-e738-5995-b07c-2a50079f11c1,3
077e3610-db30-5535-96c5-4b4fb6c0ecbd,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,5
077e3610-db30-5535-96c5-4b4fb6c0ecbd,911f879d-e8c9-5b49-8994-3a720fa7d634,4
077e3610-db30-5535-96c5-4b4fb6c0ecbd,f3b140a6-414b-55d8-8437-7a37e09772ad,5
077e3610-db30-5535-96c5-4b4fb6c0ecbd,b275afee-1ddc-5879-a993-d0ad3fe115e8,5
077e3610-db30-5535-96c5-4b4fb6c0ecbd,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,1
077e3610-db30-5535-96c5-4b4fb6c0ecbd,14176a14-0fff-5757-89a2-39c4571a7139,1
077e3610-db30-5535-96c5-4b4fb6c0ecbd,c694bfe8-dc9c-5496-a633-2e8374e3f777,1
077e3610-db30-5535-96c5-4b4fb6c0ecbd,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,2
077e3610-db30-5535-96c5-4b4fb6c0ecbd,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,4
077e3610-db30-5535-96c5-4b4fb6c0ecbd,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3
077e3610-db30-5535-96c5-4b4fb6c0ecbd,83a28abf-2628-5048-92a1-58d37ed3d708,3
077e3610-db30-5535-96c5-4b4fb6c0ecbd,482c19a2-0809-5e37-87c3-b9102f57cf81,3
077e3610-db30-5535-96c5-4b4fb6c0ecbd,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,2
752e5386-1dcd-593a-824f-4399292f3e60,077e3610-db30-5535-96c5-4b4fb6c0ecbd,5
752e5386-1dcd-593a-824f-4399292f3e60,752e5386-1dcd-593a-824f-4399292f3e60,5
752e5386-1dcd-593a-824f-4399292f3e60,b3087ff5-3dc2-5f99-a844-b5774317be2c,3
752e5386-1dcd-593a-824f-4399292f3e60,c6a2b173-e738-5995-b07c-2a50079f11c1,3
752e5386-1dcd-593a-824f-4399292f3e60,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,5
752e5386-1dcd-593a-824f-4399292f3e60,911f879d-e8c9-5b49-8994-3a720fa7d634,4
752e5386-1dcd-593a-824f-4399292f3e60,f3b140a6-414b-55d8-8437-7a37e09772ad,5
752e5386-1dcd-593a-824f-4399292f3e60,b275afee-1ddc-5879-a993-d0ad3fe115e8,5
752e5386-1dcd-593a-824f-4399292f3e60,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,1
752e5386-1dcd-593a-824f-4399292f3e60,14176a14-0fff-5757-89a2-39c4571a7139,1
752e5386-1dcd-593a-824f-4399292f3e60,c694bfe8-dc9c-5496-a633-2e8374e3f777,1
752e5386-1dcd-593a-824f-4399292f3e60,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,2
752e5386-1dcd-593a-824f-4399292f3e60,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,4
752e5386-1dcd-593a-824f-4399292f3e60,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3
752e5386-1dcd-593a-824f-4399292f3e60,83a28abf-2628-5048-92a1-58d37ed3d708,3
752e5386-1dcd-593a-824f-4399292f3e60,482c19a2-0809-5e37-87c3-b9102f57cf81,3
752e5386-1dcd-593a-824f-4399292f3e60,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,2
b3087ff5-3dc2-5f99-a844-b5774317be2c,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,752e5386-1dcd-593a-824f-4399292f3e60,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,b3087ff5-3dc2-5f99-a844-b5774317be2c,5
b3087ff5-3dc2-5f99-a844-b5774317be2c,c6a2b173-e738-5995-b07c-2a50079f11c1,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,911f879d-e8c9-5b49-8994-3a720fa7d634,4
b3087ff5-3dc2-5f99-a844-b5774317be2c,f3b140a6-414b-55d8-8437-7a37e09772ad,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,b275afee-1ddc-5879-a993-d0ad3fe115e8,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,1
b3087ff5-3dc2-5f99-a844-b5774317be2c,14176a14-0fff-5757-89a2-39c4571a7139,1
b3087ff5-3dc2-5f99-a844-b5774317be2c,c694bfe8-dc9c-5496-a633-2e8374e3f777,1
b3087ff5-3dc2-5f99-a844-b5774317be2c,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,2
b3087ff5-3dc2-5f99-a844-b5774317be2c,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,4
b3087ff5-3dc2-5f99-a844-b5774317be2c,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,83a28abf-2628-5048-92a1-58d37ed3d708,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,482c19a2-0809-5e37-87c3-b9102f57cf81,3
b3087ff5-3dc2-5f99-a844-b5774317be2c,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,2
c6a2b173-e738-5995-b07c-2a50079f11c1,077e3610-db30-5535-96c5-4b4fb6c0ecbd,3
c6a2b173-e738-5995-b07c-2a50079f11c1,752e5386-1dcd-593a-824f-4399292f3e60,3
c6a2b173-e738-5995-b07c-2a50079f11c1,b3087ff5-3dc2-5f99-a844-b5774317be2c,3
c6a2b173-e738-5995-b07c-2a50079f11c1,c6a2b173-e738-5995-b07c-2a50079f11c1,5
c6a2b173-e738-5995-b07c-2a50079f11c1,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,3
c6a2b173-e738-5995-b07c-2a50079f11c1,911f879d-e8c9-5b49-8994-3a720fa7d634,4
c6a2b173-e738-5995-b07c-2a50079f11c1,f3b140a6-414b-55d8-8437-7a37e09772ad,3
c6a2b173-e738-5995-b07c-2a50079f11c1,b275afee-1ddc-5879-a993-d0ad3fe115e8,3
c6a2b173-e738-5995-b07c-2a50079f11c1,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,2
c6a2b173-e738-5995-b07c-2a50079f11c1,14176a14-0fff-5757-89a2-39c4571a7139,2
c6a2b173-e738-5995-b07c-2a50079f11c1,c694bfe8-dc9c-5496-a633-2e8374e3f777,2
c6a2b173-e738-5995-b07c-2a50079f11c1,d2c7ed1d-c8c5-5d26-be45-7869771d6d54,3
c6a2b173-e738-5995-b07c-2a50079f11c1,9da881a4-ff31-548f-9c8f-e87fd67983aa,3
c6a2b173-e738-5995-b07c-2a50079f11c1,1e419658-4d63-5c56-b066-8872836eb5e9,3
c6a2b173-e738-5995-b07c-2a50079f11c1,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,3
c6a2b173-e738-5995-b07c-2a50079f11c1,4c69140f-b5c1-59fc-a421-f8ad1a394a64,2
c6a2b173-e738-5995-b07c-2a50079f11c1,aa4da362-ecaa-5bb4-8222-84653d4932d3,3
c6a2b173-e738-5995-b07c-2a50079f11c1,01e1ed25-a83b-57c5-be07-6fb6e25bd20d,3
c6a2b173-e738-5995-b07c-2a50079f11c1,4be1cc4c-d9b1-55d4-b4bd-99b3f445ffb5,3
c6a2b173-e738-5995-b07c-2a50079f11c1,e831362e-6240-5d54-9ecc-5c7c384bc98b,3
c6a2b173-e738-5995-b07c-2a50079f11c1,c518b4f0-9b16-5c4b-871c-bd9509e86e8a,3
c6a2b173-e738-5995-b07c-2a50079f11c1,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,2
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,077e3610-db30-5535-96c5-4b4fb6c0ecbd,5
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,752e5386-1dcd-593a-824f-4399292f3e60,5
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,b3087ff5-3dc2-5f99-a844-b5774317be2c,3
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,c6a2b173-e738-5995-b07c-2a50079f11c1,3
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,5
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,911f879d-e8c9-5b49-8994-3a720fa7d634,4
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,f3b140a6-414b-55d8-8437-7a37e09772ad,5
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,b275afee-1ddc-5879-a993-d0ad3fe115e8,5
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,1
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,14176a14-0fff-5757-89a2-39c4571a7139,1
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,c694bfe8-dc9c-5496-a633-2e8374e3f777,1
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,2
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,4
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,83a28abf-2628-5048-92a1-58d37ed3d708,3
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,482c19a2-0809-5e37-87c3-b9102f57cf81,3
0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,2
911f879d-e8c9-5b49-8994-3a720fa7d634,077e3610-db30-5535-96c5-4b4fb6c0ecbd,4
911f879d-e8c9-5b49-8994-3a720fa7d634,752e5386-1dcd-593a-824f-4399292f3e60,4
911f879d-e8c9-5b49-8994-3a720fa7d634,b3087ff5-3dc2-5f99-a844-b5774317be2c,4
911f879d-e8c9-5b49-8994-3a720fa7d634,c6a2b173-e738-5995-b07c-2a50079f11c1,4
911f879d-e8c9-5b49-8994-3a720fa7d634,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,4
911f879d-e8c9-5b49-8994-3a720fa7d634,911f879d-e8c9-5b49-8994-3a720fa7d634,5
911f879d-e8c9-5b49-8994-3a720fa7d634,f3b140a6-414b-55d8-8437-7a37e09772ad,4
911f879d-e8c9-5b49-8994-3a720fa7d634,b275afee-1ddc-5879-a993-d0ad3fe115e8,4
911f879d-e8c9-5b49-8994-3a720fa7d634,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,2
911f879d-e8c9-5b49-8994-3a720fa7d634,14176a14-0fff-5757-89a2-39c4571a7139,2
911f879d-e8c9-5b49-8994-3a720fa7d634,c694bfe8-dc9c-5496-a633-2e8374e3f777,2
911f879d-e8c9-5b49-8994-3a720fa7d634,79d55e52-2a80-5e5d-8bc9-3d2020d844ae,2
911f879d-e8c9-5b49-8994-3a720fa7d634,2825dbaa-bbd0-53c6-bd1e-d30679b51a69,4
911f879d-e8c9-5b49-8994-3a720fa7d634,4c69140f-b5c1-59fc-a421-f8ad1a394a64,3
911f879d-e8c9-5b49-8994-3a720fa7d634,83a28abf-2628-5048-92a1-58d37ed3d708,3
911f879d-e8c9-5b49-8994-3a720fa7d634,482c19a2-0809-5e37-87c3-b9102f57cf81,3
911f879d-e8c9-5b49-8994-3a720fa7d634,7d7cec0e-2c09-5b0b-8c50-643fcdf97a53,2
f3b140a6-414b-55d8-8437-7a37e09772ad,077e3610-db30-5535-96c5-4b4fb6c0ecbd,5
f3b140a6-414b-55d8-8437-7a37e09772ad,752e5386-1dcd-593a-824f-4399292f3e60,5
f3b140a6-414b-55d8-8437-7a37e09772ad,b3087ff5-3dc2-5f99-a844-b5774317be2c,3
f3b140a6-414b-55d8-8437-7a37e09772ad,c6a2b173-e738-5995-b07c-2a50079f11c1,3
f3b140a6-414b-55d8-8437-7a37e09772ad,0f962b9a-a2c1-5ba9-93a7-3609e59f75a1,5
f3b140a6-414b-55d8-8437-7a37e09772ad,911f879d-e8c9-5b49-8994-3a720fa7d634,4
f3b140a6-414b-55d8-8437-7a37e09772ad,f3b140a6-414b-55d8-8437-7a37e09772ad,5
f3b140a6-414b-55d8-8437-7a37e09772ad,b275afee-1ddc-5879-a993-d0ad3fe115e8,5
f3b140a6-414b-55d8-8437-7a37e09772ad,dc819ed5-f7e0-51f7-a6ef-03017bbf41c5,1
f3b140a6-414b-55d8-8437-7a37e09772ad,14176a14-0fff-5757-89a2-39c4571a7139,1
